Order_ID,Date,Month,Year,Customer_ID,Product_ID,Region_ID,Sales,Profit,Product_Name,Category,Sub_Category,Customer_Name,Segment,Region_Name
O0930,2023-03-09,3,2023,C033,P022,R2,3730.06,853.17,Keyboard,Accessories,Input Devices,Aarav,Consumer,South
O0931,2024-03-19,3,2024,C153,P064,R3,1325.11,138.53,Monitor,Technology,Displays,Meera,Home Office,East
O0932,2024-09-13,9,2024,C007,P096,R1,1236.85,90.55,Laptop,Technology,Computers,Rohan,Corporate,North
O0933,2023-10-31,10,2023,C021,P042,R2,3057.6,609.49,Tablet,Technology,Tablets,Aarav,Home Office,South
O0934,2024-08-20,8,2024,C063,P022,R3,1574.41,425.71,Keyboard,Accessories,Input Devices,Aditya,Home Office,East
O0935,2024-09-22,9,2024,C177,P078,R2,1866.25,452.8,Keyboard,Accessories,Input Devices,Vivaan,Consumer,South
O0936,2024-03-03,3,2024,C037,P016,R4,4340.78,420.62,Keyboard,Accessories,Input Devices,Isha,Home Office,West
O0937,2024-10-22,10,2024,C196,P029,R4,1736.94,335.26,Monitor,Technology,Displays,Meera,Corporate,West
O0938,2023-05-31,5,2023,C134,P033,R4,4651.75,462.73,Headphones,Accessories,Audio,Diya,Consumer,West
O0939,2023-01-01,1,2023,C060,P022,R3,4412.07,1147.17,Keyboard,Accessories,Input Devices,Rohan,Consumer,East
O0940,2024-09-21,9,2024,C133,P094,R2,4073.8,922.8,Headphones,Accessories,Audio,Aarav,Home Office,South
O0941,2023-10-26,10,2023,C003,P065,R1,136.89,33.36,Phone,Technology,Mobiles,Diya,Consumer,North
O0942,2023-09-30,9,2023,C156,P073,R4,3319.59,266.19,Laptop,Technology,Computers,Ananya,Consumer,West
O0943,2024-06-01,6,2024,C021,P062,R3,2809.76,262.48,Monitor,Technology,Displays,Aarav,Corporate,East
O0944,2023-07-29,7,2023,C086,P084,R4,438.88,125.56,Monitor,Technology,Displays,Rohan,Consumer,West
O0945,2024-09-12,9,2024,C039,P046,R1,129.39,24.7,Laptop,Technology,Computers,Isha,Consumer,North
O0946,2024-10-12,10,2024,C136,P069,R4,1885.78,147.61,Laptop,Technology,Computers,Ananya,Corporate,West
O0947,2023-05-15,5,2023,C037,P059,R3,4676.09,588.56,Tablet,Technology,Tablets,Meera,Home Office,East
O0948,2023-12-16,12,2023,C034,P029,R1,4168.39,1056.99,Tablet,Technology,Tablets,Aarav,Home Office,North
O0949,2024-07-03,7,2024,C139,P039,R2,3922.37,234.67,Laptop,Technology,Computers,Meera,Consumer,South
O0950,2024-12-10,12,2024,C029,P087,R2,1610.69,148.42,Headphones,Accessories,Audio,Aarav,Consumer,South
O0951,2023-06-08,6,2023,C174,P089,R2,3362.73,449.24,Headphones,Accessories,Audio,Aditya,Consumer,South
O0952,2023-12-22,12,2023,C139,P079,R4,1685.16,445.48,Monitor,Technology,Displays,Ananya,Corporate,West
O0953,2024-04-07,4,2024,C097,P100,R2,4722.36,1006.92,Monitor,Technology,Displays,Diya,Consumer,South
O0954,2024-08-25,8,2024,C097,P049,R3,1494.96,174.27,Monitor,Technology,Displays,Rohan,Home Office,East
O0955,2024-10-20,10,2024,C102,P077,R1,3115.86,596.32,Tablet,Technology,Tablets,Aditya,Corporate,North
O0956,2024-01-14,1,2024,C112,P056,R3,833.78,185.48,Keyboard,Accessories,Input Devices,Rohan,Consumer,East
O0957,2023-06-20,6,2023,C013,P098,R4,4411.32,382.0,Tablet,Technology,Tablets,Vivaan,Corporate,West
O0958,2024-12-25,12,2024,C021,P077,R3,1795.68,146.24,Phone,Technology,Mobiles,Rohan,Consumer,East
O0959,2024-11-29,11,2024,C056,P006,R2,1903.11,207.55,Tablet,Technology,Tablets,Ananya,Consumer,South
O0960,2023-10-18,10,2023,C102,P088,R3,701.63,191.14,Laptop,Technology,Computers,Vivaan,Home Office,East
O0961,2023-09-29,9,2023,C156,P100,R1,3426.57,350.49,Monitor,Technology,Displays,Isha,Corporate,North
O0962,2023-07-27,7,2023,C139,P071,R1,3344.88,577.32,Headphones,Accessories,Audio,Aarav,Corporate,North
O0963,2024-09-19,9,2024,C051,P053,R4,3674.38,744.29,Headphones,Accessories,Audio,Isha,Consumer,West
O0964,2024-02-15,2,2024,C137,P094,R4,1989.94,223.62,Tablet,Technology,Tablets,Aditya,Home Office,West
O0965,2024-03-26,3,2024,C030,P070,R4,3345.44,876.5,Monitor,Technology,Displays,Aditya,Corporate,West
O0966,2024-05-22,5,2024,C172,P047,R3,131.74,11.75,Headphones,Accessories,Audio,Meera,Corporate,East
O0967,2024-01-12,1,2024,C021,P029,R4,893.41,142.86,Phone,Technology,Mobiles,Aarav,Home Office,West
O0968,2023-09-26,9,2023,C174,P080,R1,2066.98,373.34,Tablet,Technology,Tablets,Isha,Home Office,North
O0969,2024-07-28,7,2024,C090,P053,R3,781.68,222.41,Monitor,Technology,Displays,Aarav,Home Office,East
O0970,2024-07-17,7,2024,C077,P083,R3,2430.83,166.81,Laptop,Technology,Computers,Meera,Corporate,East
O0971,2024-11-01,11,2024,C146,P035,R3,2228.54,634.31,Phone,Technology,Mobiles,Meera,Corporate,East
O0972,2024-03-04,3,2024,C191,P055,R3,1376.62,130.46,Monitor,Technology,Displays,Vivaan,Corporate,East
O0973,2023-02-06,2,2023,C025,P028,R1,4586.79,510.51,Tablet,Technology,Tablets,Diya,Home Office,North
O0974,2024-10-10,10,2024,C139,P072,R4,2279.16,645.17,Laptop,Technology,Computers,Aditya,Consumer,West
O0975,2024-05-18,5,2024,C071,P080,R1,3485.89,734.69,Tablet,Technology,Tablets,Vivaan,Home Office,North
O0976,2024-12-18,12,2024,C023,P074,R1,1459.29,305.04,Monitor,Technology,Displays,Rohan,Consumer,North
O0977,2024-11-19,11,2024,C146,P055,R1,1956.18,467.45,Monitor,Technology,Displays,Isha,Corporate,North
O0978,2024-09-15,9,2024,C117,P092,R2,2531.76,489.82,Headphones,Accessories,Audio,Ananya,Consumer,South
O0979,2023-01-22,1,2023,C045,P068,R1,2083.68,129.27,Laptop,Technology,Computers,Diya,Home Office,North
O0980,2024-02-27,2,2024,C058,P058,R3,3137.32,751.04,Phone,Technology,Mobiles,Isha,Home Office,East
O0981,2023-07-17,7,2023,C135,P037,R1,220.07,11.45,Tablet,Technology,Tablets,Aditya,Consumer,North
O0982,2023-06-07,6,2023,C059,P010,R1,3187.04,446.21,Laptop,Technology,Computers,Isha,Corporate,North
O0983,2023-07-21,7,2023,C026,P056,R3,3506.36,684.52,Phone,Technology,Mobiles,Vivaan,Home Office,East
O0984,2024-06-12,6,2024,C175,P066,R1,1660.37,466.64,Phone,Technology,Mobiles,Vivaan,Home Office,North
O0985,2023-05-29,5,2023,C099,P084,R2,4212.47,633.15,Headphones,Accessories,Audio,Rohan,Corporate,South
O0986,2024-05-20,5,2024,C088,P050,R1,588.0,157.03,Headphones,Accessories,Audio,Aarav,Consumer,North
O0987,2024-11-24,11,2024,C160,P038,R4,4633.0,706.12,Phone,Technology,Mobiles,Ananya,Corporate,West
O0988,2023-05-26,5,2023,C162,P023,R2,1923.06,216.74,Monitor,Technology,Displays,Meera,Corporate,South
O0989,2024-11-19,11,2024,C056,P033,R2,4758.93,572.56,Phone,Technology,Mobiles,Ananya,Corporate,South
O0990,2024-05-24,5,2024,C090,P077,R2,915.09,168.36,Phone,Technology,Mobiles,Diya,Consumer,South
O0991,2024-09-17,9,2024,C063,P097,R3,1993.72,389.79,Monitor,Technology,Displays,Diya,Home Office,East
O0992,2024-07-19,7,2024,C036,P029,R1,4462.54,1147.97,Tablet,Technology,Tablets,Aarav,Corporate,North
O0993,2023-05-03,5,2023,C064,P057,R2,2339.97,329.0,Keyboard,Accessories,Input Devices,Aditya,Consumer,South
O0994,2023-12-31,12,2023,C123,P067,R2,4175.59,745.79,Laptop,Technology,Computers,Meera,Corporate,South
O0995,2024-12-23,12,2024,C173,P043,R2,3625.71,368.74,Laptop,Technology,Computers,Isha,Corporate,South
O0996,2024-09-28,9,2024,C088,P012,R4,146.46,20.48,Keyboard,Accessories,Input Devices,Isha,Consumer,West
O0997,2023-03-04,3,2023,C055,P021,R1,2615.75,508.51,Laptop,Technology,Computers,Ananya,Corporate,North
O0998,2024-08-08,8,2024,C107,P015,R4,4621.92,1312.07,Headphones,Accessories,Audio,Meera,Home Office,West
O0999,2023-05-06,5,2023,C181,P056,R3,4566.21,1290.88,Tablet,Technology,Tablets,Rohan,Corporate,East
O1000,2024-05-19,5,2024,C146,P064,R1,1869.78,347.66,Monitor,Technology,Displays,Meera,Home Office,North
